Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4807231698,NY,PAS,10/16/22,36,2DSD,BMW,V,0,,0,0,0,,,1027P,,BK,,0,1180,B,T,,,,BK,,2021,,0,,,
9001898075,NY,PAS,8/2/22,38,4DSD,VOLKS,T,20240206,112,112,112,368559,T402,E,0434P,,Q,O,0,408,H1,, YYYYYY,0830A,0700P,WH,,2010,469274,0,,,
9012907147,NY,COM,10/25/22,14,DELV,KENWO,T,20221031,19,19,19,365923,T103,HH,0836A,,NY,O,0,408,C,,YYYYYYY,,,RD,,2013,,0,,,
9060356937,NY,COM,6/20/23,46,VAN,HIN,T,20230630,66,66,66,366492,T302,Q,0854A,,K,F,0,408,F1,,YYYYYYY,,,WH,,2015,,0,,,
9019022271,IN,PAS,11/22/22,18,TRAC,FRUEH,T,88888888,9,9,9,373234,T102,J,0941A,,NY,F,0,408,F4,,YYYYYYY,,,TAN,,0,,0,,,
9022312355,NY,PAS,12/5/22,38,SUBN,SUBAR,T,20230522,108,108,108,370307,T401,A,0754A,,Q,F,0,408,H1,, YYYYYY,0700A,0700P,GY,,2019,413870,0,,,
4808063839,NJ,PAS,10/24/22,36,ST,ISUZU,V,0,,0,0,0,,,1135A,,BK,,0,1180,B,T,,,,,,2017,,0,,,
1487810659,NY,PAS,7/4/22,46,SUBN,NISSA,P,20240131,43,43,43,970055,43,0,0857P,,BX,F,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2021,-,0,,,
4830201678,NY,PAS,3/7/23,36,4DSD,ME/BE,V,0,,0,0,0,,,0909P,,QN,,0,1180,B,T,,,,WH,,2017,,0,,,
9008647850,IL,PAS,10/14/22,16,4DSD,ME/BE,T,88888888,115,115,115,367318,T401,U,0208P,,Q,O,0,408,K2,, YYYYY,0800A,0400P,SILVE,,0,,0,,,
9061290405,NY,PAS,6/13/23,21,SUBN,NISSA,T,20240930,90,90,90,362209,T301,G,0839A,,K,F,0,408,D1,,  Y  Y,0800A,0930A,GY,,2018,,0,,,
9007174253,NY,COM,9/30/22,46,VAN,FORD,T,20230831,44,44,44,370841,T201,C,0314P,,BX,O,0,408,F1,,YYYYYYY,,,WH,,2016,,0,,,
9028918711,NY,PAS,1/24/23,21,4DSD,HONDA,T,20240830,6,6,6,371170,T102,H,0909A,,NY,F,0,408,D1,,  Y  Y,0900A,1030A,BL,,2010,,0,,,
8976197938,NY,PAS,2/26/23,70,SUBN,MITSU,T,88888888,63,63,63,367333,T302,Y,1111A,,K,F,0,408,J3,,YYYYYYY,,,BLUE,,0,,0,,,
8542381166,NY,PAS,8/11/23,70,SUBN,JEEP,T,20230708,109,109,109,366562,T401,X,0635A,,Q,I,0,408,J3,,YYYYYYY,,,RD,,2021,,0,,,
4824413126,NY,PAS,1/27/23,36,SUBN,FORD,V,0,,0,0,0,,,1204P,,BK,,0,1180,B,T,,,,WH,,2017,,0,,,
9061361321,NY,PAS,6/28/23,37,4DSD,INFIN,T,20240224,115,115,115,356560,T401,G,1218P,1211P,Q,F,0,408,H1,, YYYYYY,0900A,0700P,WH,,2008,468170,0,,,
9029299290,NY,PAS,2/13/23,40,SUBN,HONDA,T,20240915,115,115,115,355637,T401,M,0733A,,Q,F,0,408,E2,,YYYYYYY,,,GY,,2023,,6,,,
4852015909,NJ,PAS,7/15/23,36,CG,FORD,V,0,,0,0,0,,,0817A,,QN,,0,1180,B,T,,,,,,2021,,0,,,
9037482296,NY,PAS,3/14/23,21,4DSD,NISSA,T,20240728,70,70,70,362240,T302,E,1138A,,K,O,0,408,D1,,  Y,1130A,0100P,BL,,2017,,0,,,
4835120504,NY,PAS,4/9/23,36,SUBN,FORD,V,0,,0,0,0,,,0726A,,MN,,0,1180,B,T,,,,BL,,2016,,0,,,
4813451846,NY,PAS,11/22/22,36,4DSD,ME/BE,V,0,,0,0,0,,,0430P,,MN,,0,1180,B,T,,,,WH,,2015,,0,,,
8989284119,NY,PAS,6/21/23,70,4DSD,TOYOT,T,20230320,88,88,88,376190,T301,L,1101A,,K,F,0,408,J3,,YYYYYYY,,,GY,,2005,,0,,,
9059840896,NY,PAS,6/3/23,21,2DSD,MINI,T,20240105,71,71,71,356170,T302,J,0938A,,K,I,0,408,D1,,  Y  YY,0930A,1100A,BK,,2012,,0,,,
4847799112,NY,PAS,6/24/23,36,4DSD,ME/BE,V,0,,0,0,0,,,0540P,,ST,,0,1180,B,T,,,,WH,,2017,,0,,,
8852727899,NY,PAS,7/12/22,21,CONV,CHEVR,T,20231001,48,48,48,367967,T201,Y,0919A,,BX,O,0,408,D1,,  Y  Y,0830A,1000A,GY,,2014,,0,,,
9011915239,NY,COM,9/30/22,47,DELV,INTER,T,20230331,18,18,18,367395,MTTF,G,0129P,,NY,O,0,408,L2,, YYYYYY,0700A,0700P,WH,,2014,,0,,,
9063798258,NJ,PAS,8/23/23,46,DELV,ISUZU,T,20238888,14,14,14,364007,T106,O,1057A,,NY,F,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,,,
8501491214,NY,PAS,7/15/22,16,4DSD,HONDA,T,20230410,114,114,114,363917,T401,V,0558P,,Q,I,0,408,K2,,YYYYYYY,,,WH,,2013,,0,,,
4812054321,NY,PAS,11/12/22,36,PICK,FORD,V,0,,0,0,0,,,0143P,,BK,,0,1180,B,T,,,,BK,,2019,,0,,,
4820615701,NY,PAS,1/2/23,36,4DSD,NISSA,V,0,,0,0,0,,,0621A,,QN,,0,1180,B,T,,,,WH,,2016,,0,,,
9011199789,NY,PAS,11/8/22,20,SUBN,MITSU,T,20240509,42,42,42,359331,T201,N,0707A,,BX,F,0,408,D,,YYYYYYY,,,BK,,2022,,0,,,
8901520485,PA,PAS,4/20/23,38,2DSD,CHEVR,T,88888888,115,115,115,367858,T401,Q,0208P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,406882,0,,,
8932737228,NY,PAS,10/11/22,17,SUBN,JEEP,T,20221225,13,13,13,375338,T102,Q,0520P,,NY,O,0,408,C4,, YYYYY,0800A,0600P,BK,,2016,,0,,,
8579817020,CT,PAS,4/13/23,50,SUBN,CHEVR,T,20238888,40,40,40,375313,T201,V,1140A,,BX,I,0,408,E5,,YYYYYYY,,,SILVE,,0,,0,,,
4791294373,PA,PAS,8/5/22,36,SW,MITSU,V,0,,0,0,0,,,0506A,,QN,,0,1180,B,T,,,,,,2018,,0,,,
8897088004,NY,PAS,11/2/22,71,SUBN,LEXUS,T,20240822,6,6,6,372232,T102,H,0819A,,NY,O,0,408,J6,,YYYYYYY,,,GY,,2004,,0,,,
9017993340,NY,COM,11/18/22,38,VAN,FORD,T,20231130,46,46,46,367963,T201,Y,0932A,,BX,F,0,408,H1,, YYYYYY,0900A,0700P,WH,,2012,211133,0,,,
8955135609,NY,PAS,7/9/22,38,SUBN,AUDI,T,20221019,20,20,20,373132,T103,AA,0848A,,NY,F,0,408,H1,, YYYYYY,0830A,1000P,GY,,2010,111501,0,,,
9020023998,NY,PAS,1/11/23,38,SUBN,ME/BE,T,20240516,109,109,109,365799,T401,D,0930A,,Q,F,0,408,H1,, YYYYYY,0800A,0700P,WH,,2019,442520,0,,,
8897838820,NY,COM,7/18/22,18,VAN,FRUEH,T,88888888,6,6,6,373113,T102,X,0208P,,NY,F,0,408,F4,,YYYYYYY,,,BROWN,,2014,,0,,,
9037671779,NY,PAS,3/2/23,74,4DSD,CHRYS,T,20240912,32,32,32,345331,T103,A,0609A,,NY,F,0,408,J2,,YYYYYYY,,,BK,,2015,,0,,,
4026433626,NY,PAS,9/20/22,5,SUBN,TOYOT,V,0,,0,0,0,,,1055A,,BK,,0,1111,C,T,,,,BK,,2015,,0,,,
9004726664,NY,OMS,8/16/22,16,SUBN,CADIL,T,20220930,70,70,70,366548,T302,I,0336P,,K,F,0,408,K2,, YYYYYY,0700A,0700P,GY,,2022,,0,,,
8868346370,NY,PAS,1/21/23,31,SUBN,LINCO,T,20230424,13,13,13,363581,T102,K,1219P,,NY,F,0,408,L3,, YYYYYY,0700A,0700P,BR,,2021,,0,,,
4792284065,NY,PAS,8/12/22,36,4DSD,LEXUS,V,0,,0,0,0,,,1225A,,QN,,0,1180,B,T,,,,WH,,2014,,0,,,
9041771591,NY,PAS,3/18/23,14,SUBN,FORD,T,20240502,46,46,46,366457,T201,A,0811A,,BX,F,0,408,C,,YYYYYYY,,,GL,,2011,,0,,,
9018743057,NY,COM,1/11/23,20,VAN,CHEVR,T,88888888,10,10,10,373742,T102,G,0807A,,NY,F,0,408,D,, YYYYY,0800A,0600P,WHITE,,2017,,0,,,
5601711276,OH,PAS,1/16/23,12,SW,AUDI,V,0,,0,0,0,,,0413P,,BK,,0,1111,C,T,,,,WHITE,,2021,,0,,,
1490856481,IL,PAS,1/29/23,14,SDN,TOYOT,P,0,77,77,77,953832,77,0,1105A,,K,F,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,
4785350052,NY,PAS,7/1/22,36,SUBN,ACURA,V,0,,0,0,0,,,1003A,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
8890793170,NY,PAS,8/23/22,38,SUBN,CADIL,T,20240517,114,114,114,367853,T401,H,0142P,,Q,O,0,408,H1,, YYYYYY,0900A,0700P,TN,,2019,421988,0,,,
9042584117,NY,COM,3/22/23,21,2DSD,SMART,T,20240405,62,62,62,355147,T302,N,0855A,,K,O,0,408,D1,,   Y,0830A,1000A,LT/,,2015,,0,,,
9046296143,NY,COM,4/12/23,40,VAN,NISSA,T,20231231,13,13,13,371237,T102,N,0954A,,NY,F,0,408,E2,,YYYYYYY,,,WH,,2014,,6,,,
5601961578,NY,OMT,2/27/23,12,SUBN,TOYOT,V,0,,0,0,0,,,0433P,,,,0,1111,C,T,,,,GY,,2018,,0,,,
8864188083,PA,PAS,8/8/22,20,SUBN,BMW,T,20220988,107,107,107,366441,T402,S,1209P,,Q,I,0,408,D,,YYYYYYY,,,GREY,,0,,0,,,
9046438776,NY,PAS,4/11/23,21,SUBN,TOYOT,T,20240204,60,60,60,363987,T302,J,1029A,,K,F,0,408,D1,,  Y  Y,0930A,1100A,BK,,2022,,0,,,
4833881408,NY,PAS,3/30/23,36,4DSD,CHEVR,V,0,,0,0,0,,,0239P,,QN,,0,1180,B,T,,,,GY,,2013,,0,,,
9044399482,NY,COM,4/12/23,69,DELV,VOLVO,T,20230930,9,9,9,371170,T102,H,0829A,,NY,F,0,408,H1,, YYYYY,0700A,0600P,GREEN,,2020,102744,0,,,
4805339895,NY,PAS,10/9/22,36,4DSD,BMW,V,0,,0,0,0,,,0733P,,BX,,0,1180,B,T,,,,WH,,2010,,0,,,
4811520105,NY,PAS,11/8/22,36,SUBN,BMW,V,0,,0,0,0,,,1111P,,QN,,0,1180,B,T,,,,BK,,2021,,0,,,
4853424210,NY,MOT,7/19/23,36,MCY,INDIA,V,0,,0,0,0,,,0345P,,QN,,0,1180,B,T,,,,GY,,2019,,0,,,
4784807020,NY,PAS,6/24/22,36,4DSD,HONDA,V,0,,0,0,0,,,0226P,,BX,,0,1180,B,T,,,,BL,,2018,,0,,,
9060724288,NY,PAS,7/28/23,14,4DSD,TOYOT,T,20240630,112,112,112,363071,T402,H,0413P,,Q,I,0,408,C,, YYYYY,0400P,0700P,TN,,2007,,0,,,
9004988786,NY,PAS,10/18/22,51,SUBN,BMW,T,20241009,104,104,104,355123,T402,A,1129A,,Q,O,0,408,E3,,YYYYYYY,,,BK,,2023,,0,,,
4802728475,NY,PAS,9/28/22,36,SUBN,FORD,V,0,,0,0,0,,,1104A,,QN,,0,1180,B,T,,,,WH,,2020,,0,,,
8977398952,NY,PAS,6/20/23,21,SUBN,AUDI,T,20231108,68,68,68,374575,T302,A,0917A,,K,F,0,408,D1,,  Y,0830A,1000A,GY,,2013,,0,,,
4847368782,NY,COM,6/20/23,36,PICK,TOYOT,V,0,,0,0,0,,,0929A,,BK,,0,1180,B,T,,,,WH,,2019,,0,,,
4028806987,NY,PAS,2/13/23,5,SUBN,AUDI,V,0,,0,0,0,,,0619P,,BK,,0,1111,C,T,,,,BK,,2021,,0,,,
9013237162,NJ,PAS,10/15/22,20,SUBN,DODGE,T,88888888,32,32,32,355672,T103,M,0839A,,NY,F,0,408,D,,YYYYYYY,,,GREY,,0,,0,,,
4820130286,NY,PAS,12/28/22,36,SUBN,ME/BE,V,0,,0,0,0,,,1025A,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
8956645851,NY,COM,7/6/23,69,VAN,NISSA,T,20231130,18,18,18,365928,T106,L,0211P,,NY,O,0,408,H1,, YYYYYY,0700A,0600P,WH,,2020,103104,0,,,
8873592510,TN,PAS,1/17/23,21,2DSD,FORD,T,20170988,62,62,62,370312,T302,Q,0911A,,K,F,0,408,D1,,  Y,0830A,1000A,BLUE,,0,,0,,,
9023234340,TN,PAS,4/13/23,40,SUBN,ACURA,T,20238888,49,49,49,373187,T201,L,1103A,,BX,F,0,408,E2,,YYYYYYY,,,GREY,,0,,0,,,
9043174774,MD,PAS,4/17/23,21,4DSD,HONDA,T,20230488,103,103,103,370282,T402,S,1142A,,Q,F,0,408,D1,, Y  Y,1130A,0100P,GOLD,,0,,0,,,
9054233059,NY,PAS,5/19/23,17,SUBN,NISSA,T,20250218,66,66,66,361068,T302,J,0355P,,K,F,0,408,C4,,YYYYYYY,0700A,0700P,GY,,2015,,0,,,
4832888298,NJ,PAS,3/25/23,36,UT,JEEP,V,0,,0,0,0,,,0955P,,QN,,0,1180,B,T,,,,,,2021,,0,,,
9075660339,NY,PAS,8/24/23,21,4DSD,HONDA,T,20231016,84,84,84,361034,T301,H,0908A,,K,F,0,408,D1,,    Y,0900A,1030A,GY,,2010,,0,,,
9027890330,NY,PAS,1/11/23,20,SUBN,FORD,T,20231208,34,34,34,356491,T800,A2,1042P,,NY,I,0,408,D,,YYYYYYY,,,BK,,2011,,0,,,
4832045040,NY,PAS,3/20/23,36,SUBN,NISSA,V,0,,0,0,0,,,0900A,,BK,,0,1180,B,T,,,,BL,,2016,,0,,,
4844832918,NY,PAS,6/5/23,36,CONV,PORSC,V,0,,0,0,0,,,0148P,,BX,,0,1180,B,T,,,,GR,,2003,,0,,,
4788548732,OH,PAS,7/21/22,36,4S,NISSA,V,0,,0,0,0,,,0128P,,QN,,0,1180,B,T,,,,UNKNO,,2021,,0,,,
5121304857,NY,PAS,6/7/22,7,2DSD,INFIN,V,0,,0,0,0,,,0619A,,QN,,0,1111,D,T,,,,BK,,2018,,0,,,
4795426960,NY,PAS,8/25/22,36,SUBN,HONDA,V,0,,0,0,0,,,0949A,,QN,,0,1180,B,T,,,,GY,,2018,,0,,,
8955228480,IN,PAS,3/7/23,19,DELV,FRUEH,T,20238888,28,28,28,371236,T103,HH,0801A,,NY,F,0,408,C3,,YYYYYYY,,,BLACK,,0,,0,,,
4841615490,NY,PAS,5/18/23,36,SUBN,GMC,V,0,,0,0,0,,,0238P,,BX,,0,1180,B,T,,,,BK,,2011,,0,,,
2008237825,PA,PAS,10/3/22,21,PICK,DODGE,S,0,62,62,0,592234,KS11,,1144A,0,Kings,F,0,408,d1,,Y,1130A,0100P,BK,,0,,0,,,
4852096223,NY,PAS,7/16/23,36,PICK,DODGE,V,0,,0,0,0,,,0437A,,QN,,0,1180,B,T,,,,BK,,2008,,0,,,
4827620696,NY,PAS,2/18/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0226P,,QN,,0,1180,B,T,,,,GR,,2023,,0,,,
9014124788,IN,PAS,11/12/22,84,TRAC,INTER,T,88888888,18,18,18,362201,T106,D,0702A,,NY,O,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,,,
4794081200,NY,PAS,8/20/22,36,SUBN,JEEP,V,0,,0,0,0,,,0845A,,QN,,0,1180,B,T,,,,BK,,2020,,0,,,
4024862765,NY,OMT,6/27/22,5,4DSD,HONDA,V,0,,0,0,0,,,0314P,,MN,,0,1111,C,T,,,,BK,,2017,,0,,,
9046120405,NY,PAS,4/18/23,20,4DSD,HONDA,T,20250120,106,106,106,355119,T402,X,0522A,,Q,O,0,408,D,,YYYYYYY,,,BL,,2020,,0,,,
9005547510,NJ,PAS,8/26/22,14,4DSD,HYUND,T,88888888,13,13,13,368908,T102,M,0326P,,NY,O,0,408,C,, YYYYY,0700A,0700P,SILVE,,0,,0,,,
8931746659,PA,PAS,7/25/22,14,4DSD,BMW,T,88888888,14,14,14,367865,T106,N,0302P,,NY,F,0,408,C,,YYYYYYY,,,OTHER,,0,,0,,,
9045775440,IN,PAS,4/6/23,69,TRAC,FRUEH,T,20238888,13,13,13,355675,T102,C,0728A,,NY,O,0,408,H1,, YYYYY,0700A,0700P,BLACK,,0,107166,0,,,
8932791314,NJ,PAS,5/11/23,47,DELV,INTER,T,88888888,17,17,17,361024,T106,H,0724A,,NY,F,0,408,L2,, YYYYYY,0700A,0700P,WHITE,,0,,0,,,
9011259051,NY,COM,10/19/22,46,DELV,FRUEH,T,20230131,28,28,28,357737,T103,J,1022A,,NY,O,0,408,F1,,YYYYYYY,,,WH,,2006,,0,,,
9015561345,NY,PAS,10/28/22,38,SUBN,BMW,T,20240531,62,62,62,370300,T302,B,1147A,,K,I,0,408,H1,, YYYYYY,0830A,0700P,BK,,2021,313501,0,,,
8942971337,NY,PAS,7/16/22,20,4DSD,KIA,T,20231112,19,19,19,330749,T103,I,1131A,,NY,F,0,408,D,,YYYYYYY,,,BK,,2021,,0,,,
9039945500,PA,PAS,3/13/23,38,4DSD,TOYOT,T,20238888,61,61,61,373138,T302,E,0319P,,K,I,0,408,H1,, YYYYYY,0900A,0700P,OTHER,,0,309457,0,,,
9021679504,NY,PAS,12/22/22,46,4DSD,NISSA,T,88888888,9,9,9,356550,T800,B2,0916P,,NY,O,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,,,
4859316307,NY,PAS,8/24/23,36,SUBN,ME/BE,V,0,,0,0,0,,,0140P,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
8569090110,NJ,PAS,7/16/22,84,REFG,HIN,T,88888888,24,24,24,362283,T103,AA,0842A,,NY,F,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,,,
9057297413,NY,PAS,6/13/23,20,SUBN,VOLVO,T,20250130,18,18,18,363544,MTTF,F,0414P,,NY,F,0,408,D,, YYYYY,0800A,0600P,GY,,2021,,0,,,
5601576970,NY,PAS,11/4/22,12,SUBN,BMW,V,0,,0,0,0,,,0638P,,MN,,0,1111,C,T,,,,BL,,2016,,0,,,
4823394884,NY,PAS,1/20/23,36,SUBN,LEXUS,V,0,,0,0,0,,,0830P,,BK,,0,1180,B,T,,,,RD,,2019,,0,,,
4824546229,NY,PAS,1/28/23,36,SUBN,INFIN,V,0,,0,0,0,,,1244P,,QN,,0,1180,B,T,,,,WH,,2017,,0,,,
8866437270,GA,PAS,3/1/23,14,4DSD,HONDA,T,20230388,48,48,48,374626,T201,C,0108P,,BX,O,0,408,C,,YYYYYYY,,,BLACK,,0,,0,,,
4812713006,NY,PAS,11/18/22,36,SUBN,TOYOT,V,0,,0,0,0,,,1144P,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
8502336228,NY,PAS,9/29/22,21,4DSD,HYUND,T,20240705,84,84,84,357064,T301,G,0918A,,K,F,0,408,D1,,    Y,0900A,1030A,BK,,2018,,0,,,
4810351828,NY,PAS,11/6/22,36,SUBN,BMW,V,0,,0,0,0,,,1229A,,BK,,0,1180,B,T,,,,WH,,2019,,0,,,
8996041294,NY,PAS,6/17/23,70,4DSD,HONDA,T,20230611,84,84,84,331829,T301,Y,0800A,,K,F,0,408,J3,,YYYYYYY,,,BK,,2018,,0,,,
5122049520,NY,PAS,7/11/22,7,4DSD,BMW,V,0,,0,0,0,,,0839A,,ST,,0,1111,D,T,,,,BL,,2016,,0,,,
4852620763,NY,PAS,7/18/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0641P,,QN,,0,1180,B,T,,,,GY,,2017,,0,,,
9010308418,NY,PAS,10/9/22,71,SUBN,BMW,T,20231114,19,19,19,357724,T103,D,0707A,,NY,F,0,408,J6,,YYYYYYY,,,BK,,2020,,0,,,
1489813068,NY,PAS,11/14/22,14,SUBN,ROVER,P,20240606,83,83,83,972389,83,0,1047P,,K,F,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,
4820754762,FL,PAS,1/1/23,36,4D,NISSA,V,0,,0,0,0,,,1028P,,BK,,0,1180,B,T,,,,GRY,,2021,,0,,,
4837877667,NY,COM,4/25/23,36,VAN,FORD,V,0,,0,0,0,,,0347A,,QN,,0,1180,B,T,,,,WH,,2016,,0,,,
4841398545,PA,PAS,5/17/23,36,SW,BMW,V,0,,0,0,0,,,1015A,,BK,,0,1180,B,T,,,,,,2015,,0,,,
4031504597,NY,OMT,8/5/23,5,SUBN,FORD,V,0,,0,0,0,,,0951A,,MN,,0,1111,C,T,,,,WH,,2015,,0,,,
4835893906,NJ,PAS,4/11/23,36,UT,LEXUS,V,0,,0,0,0,,,0505P,,ST,,0,1180,B,T,,,,,,2018,,0,,,
4791203392,NY,PAS,8/9/22,36,PICK,RAM,V,0,,0,0,0,,,0245P,,ST,,0,1180,B,T,,,,GY,,2020,,0,,,
4793684178,NY,PAS,8/18/22,36,PICK,RAM,V,0,,0,0,0,,,0821A,,ST,,0,1180,B,T,,,,GY,,2019,,0,,,
4842311885,NY,PAS,5/23/23,36,4DSD,TOYOT,V,0,,0,0,0,,,1216P,,QN,,0,1180,B,T,,,,GY,,2009,,0,,,
4816365679,DC,PAS,12/9/22,36,,HYUND,V,0,,0,0,0,,,0423P,,QN,,0,1180,B,T,,,,,,2017,,0,,,
4787789909,FL,PAS,7/20/22,36,4D,ME/BE,V,0,,0,0,0,,,0307P,,QN,,0,1180,B,T,,,,BLK,,2018,,0,,,
9073710558,NY,PAS,8/9/23,71,SEDN,HYUND,T,20240626,47,47,47,358632,T201,O,0649A,,BX,F,0,408,J6,,YYYYYYY,,,GY,,2022,,0,,,
8955144039,MA,PAS,9/15/22,21,SUBN,SUBAR,T,88888888,20,20,20,373132,T103,GG,0908A,,NY,F,0,408,D1,, Y  Y,0900A,1030A,GREEN,,0,,0,,,
4814394445,NY,PAS,11/28/22,36,2DSD,AUDI,V,0,,0,0,0,,,0714A,,MN,,0,1180,B,T,,,,WH,,2015,,0,,,
8933423412,NY,PAS,7/1/22,70,4DSD,TOYOT,T,20211204,84,84,84,372249,T301,T,1137A,,K,O,0,408,J3,,YYYYYYY,,,BK,,2020,,0,,,
8842048136,NY,APP,5/2/23,47,TRAC,FRUEH,T,20231031,18,18,18,359574,T106,A,1003A,,NY,F,0,408,L2,, YYYYYY,0700A,0700P,MR,,2020,,0,,,
9012072955,NY,COM,8/9/23,20,VAN,NISSA,T,20250311,10,10,10,365360,T102,D,1026A,,NY,F,0,408,D,, YYYYY,0800A,0400P,WH,,0,,0,,,
4793804895,FL,PAS,8/19/22,36,UT,TOYOT,V,0,,0,0,0,,,0557A,,QN,,0,1180,B,T,,,,WHI,,2003,,0,,,
4795280733,NY,PAS,8/25/22,36,4DSD,BMW,V,0,,0,0,0,,,0330A,,QN,,0,1180,B,T,,,,GY,,2018,,0,,,
4794564739,NJ,PAS,8/22/22,36,SD,HONDA,V,0,,0,0,0,,,0319A,,BK,,0,1180,B,T,,,,,,2014,,0,,,
8976996458,NY,OMT,11/29/22,71,SUBN,TOYOT,T,20231031,71,71,71,330925,T302,Y,0851A,,K,F,0,408,J6,,YYYYYYY,,,BLACK,,2020,,0,,,
4796080557,NY,PAS,8/23/22,36,SUBN,VOLKS,V,0,,0,0,0,,,1258P,,BK,,0,1180,B,T,,,,WH,,2021,,0,,,
9073471011,PA,PAS,8/14/23,21,VAN,FORD,T,20238888,90,90,90,376252,T301,H,1120A,,K,O,0,408,D1,, Y  Y,1100A,1230A,BLACK,,0,,0,,,
4795585362,NY,PAS,8/26/22,36,SUBN,HONDA,V,0,,0,0,0,,,1242P,,BK,,0,1180,B,T,,,,RD,,2022,,0,,,
8582639302,NY,PAS,8/18/22,37,SUBN,TOYOT,T,20240405,66,66,66,371767,T302,H,0353P,0204P,K,F,0,408,H1,, YYYYY,0830A,0700P,GY,,2014,327571,0,,,
4787411275,NY,PAS,7/18/22,36,4DSD,TOYOT,V,0,,0,0,0,,,0459P,,QN,,0,1180,B,T,,,,GL,,2003,,0,,,
5126021760,NY,OMT,2/25/23,7,4DSD,TOYOT,V,0,,0,0,0,,,1052A,,MN,,0,1111,D,T,,,,BK,,2016,,0,,,
1489104094,NY,PAS,7/25/23,46,SUBN,TOYOT,P,20240630,44,44,44,974847,44,0,0726P,,BX,O,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,
8874242438,NY,PAS,9/16/22,70,4DSD,TESLA,T,20220910,83,83,83,358668,T301,C,0405A,,K,I,0,408,J3,,YYYYYYY,,,BK,,2020,,0,,,
8951872774,GA,PAS,7/11/22,16,SUBN,FORD,T,20230588,24,24,24,373688,T103,AA,1052A,,NY,F,0,408,K2,, YYYYYY,0700A,0700P,WHITE,,0,,0,,,
4830377379,NY,PAS,3/8/23,36,SUBN,LEXUS,V,0,,0,0,0,,,1055A,,BX,,0,1180,B,T,,,,GY,,2023,,0,,,
9065515847,NY,PAS,7/8/23,71,4DSD,NISSA,T,20240322,47,47,47,373740,T201,Z,0622A,,BX,O,0,408,J6,,YYYYYYY,,,BK,,2020,,0,,,
4854700506,NY,PAS,7/27/23,36,SUBN,VOLKS,V,0,,0,0,0,,,0546P,,BK,,0,1180,B,T,,,,WH,,2022,,0,,,
4025046891,NY,PAS,7/8/22,5,SUBN,TOYOT,V,0,,0,0,0,,,0754A,,BX,,0,1111,C,T,,,,BK,,2019,,0,,,
9017781865,NJ,PAS,11/14/22,40,VAN,RAM,T,88888888,19,19,19,373097,T103,C,1059A,,NY,F,0,408,E2,,YYYYYYY,,,WHITE,,0,,5,,,
9040645115,NY,COM,8/22/23,46,VAN,CHEVR,T,20231031,9,9,9,370770,T102,A,1000A,,NY,F,0,408,F1,,YYYYYYY,,,WH,,2007,,0,,,
9066066143,NY,PAS,7/21/23,21,4DSD,BMW,T,20250331,78,78,78,374578,T302,A,0953A,,K,F,0,408,D1,,     Y,0900A,1030A,WH,,2018,,0,,,
4841921564,NY,PAS,5/21/23,36,SUBN,ME/BE,V,0,,0,0,0,,,1126A,,BK,,0,1180,B,T,,,,WH,,2013,,0,,,
9020552855,NY,PAS,12/12/22,21,SUBN,BMW,T,20241023,9,9,9,373250,T102,J,1114A,,NY,I,0,408,D1,, Y  Y,1100A,1230A,BK,,2023,,0,,,
9067531169,NY,COM,7/11/23,73,VAN,FORD,T,20231130,62,62,62,363987,T302,J,1255P,,K,F,0,408,J4,,YYYYYYY,,,WHITE,,2015,,0,,,
4839205346,NY,PAS,4/30/23,36,SUBN,CADIL,V,0,,0,0,0,,,1154A,,QN,,0,1180,B,T,,,,GY,,2023,,0,,,
8582599675,NY,PAS,8/2/22,21,4DSD,ME/BE,T,20210930,109,109,109,365799,T401,D,0911A,,Q,O,0,408,D1,,  Y,0900A,1030A,BK,,2014,,0,,,
